transaction_id,date,company_id,cost_center_id,account_id,business_unit_id,customer_id,product_id,transaction_type,amount,description
TXN-002978,2023-07-28,1,4000,4100,20,CUST-027,PROD-07,Revenue,18823.92,Service revenue - Installation & Commissioning
TXN-002993,2023-07-28,1,4000,4100,20,CUST-013,PROD-08,Revenue,3988.02,Service revenue - Maintenance Contract Service
TXN-002996,2023-07-28,1,4000,4100,20,CUST-031,PROD-08,Revenue,8597.01,Service revenue - Maintenance Contract Service
TXN-003012,2023-07-28,1,1000,5000,10,CUST-NA,PROD-01,Expense,-32561.66,Raw material purchase - Production
TXN-003015,2023-07-28,1,1000,5000,10,CUST-NA,PROD-02,Expense,-5397.71,Raw material purchase - Production
TXN-003027,2023-07-28,1,1000,5000,10,CUST-NA,PROD-02,Expense,-19051.25,Raw material purchase - Production
TXN-003063,2023-07-28,1,1000,5000,10,CUST-NA,PROD-05,Expense,-2298.08,Raw material purchase - Production
TXN-003071,2023-07-28,1,1000,5000,10,CUST-NA,PROD-06,Expense,-1509.25,Raw material purchase - Production
TXN-003103,2023-07-28,1,3000,5300,10,CUST-NA,PROD-NA,Expense,-826.89,Energy invoice - Logistics
TXN-003107,2023-07-28,1,3000,5300,10,CUST-NA,PROD-NA,Expense,-205.09,Energy invoice - Logistics
TXN-003124,2023-07-28,1,6000,5500,40,CUST-NA,PROD-NA,Expense,-15548.61,Payroll run - IT
TXN-003132,2023-07-28,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-5958.95,Software / cloud subscription - IT
TXN-003137,2023-07-28,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-7554.79,Marketing campaign spend - Marketing
TXN-003139,2023-07-28,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-6979.2,Marketing campaign spend - Marketing
TXN-003172,2023-07-28,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-640.27,Consulting services - Finance & Administration
TXN-002764,2023-07-31,1,4000,4000,20,CUST-004,PROD-01,Revenue,4574.97,Product revenue - CNC Mounting Frame X200
TXN-002768,2023-07-31,1,4000,4000,20,CUST-017,PROD-01,Revenue,7592.63,Product revenue - CNC Mounting Frame X200
TXN-002804,2023-07-31,1,4000,4000,20,CUST-021,PROD-02,Revenue,13855.81,Product revenue - Precision Gear Assembly G12
TXN-002814,2023-07-31,1,4000,4000,20,CUST-026,PROD-02,Revenue,27724.81,Product revenue - Precision Gear Assembly G12
TXN-002843,2023-07-31,1,4000,4000,20,CUST-011,PROD-03,Revenue,13241.77,Product revenue - Automation Controller AC-500
TXN-002912,2023-07-31,1,4000,4000,20,CUST-017,PROD-05,Revenue,1222.66,Product revenue - Spare Parts Kit Standard
TXN-002923,2023-07-31,1,4000,4000,20,CUST-014,PROD-05,Revenue,3682.56,Product revenue - Spare Parts Kit Standard
TXN-002989,2023-07-31,1,4000,4100,20,CUST-013,PROD-08,Revenue,16345.39,Service revenue - Maintenance Contract Service
TXN-003021,2023-07-31,1,1000,5000,10,CUST-NA,PROD-02,Expense,-6103.39,Raw material purchase - Production
TXN-003052,2023-07-31,1,1000,5000,10,CUST-NA,PROD-05,Expense,-1507.06,Raw material purchase - Production
TXN-003061,2023-07-31,1,1000,5000,10,CUST-NA,PROD-05,Expense,-2461.7,Raw material purchase - Production
TXN-003091,2023-07-31,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-3748.68,Freight & warehousing - Logistics
TXN-003140,2023-07-31,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-7451.93,Marketing campaign spend - Marketing
TXN-003147,2023-07-31,1,4000,5800,20,CUST-NA,PROD-NA,Expense,-717.59,Travel expenses - Sales
TXN-003149,2023-07-31,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-386.62,Travel expenses - Marketing
TXN-003167,2023-07-31,1,7000,6000,40,CUST-NA,PROD-NA,Expense,-4820.3,Consulting services - HR
TXN-003174,2023-07-31,1,1000,6100,10,CUST-NA,PROD-NA,Expense,-22398.22,Monthly depreciation - Production
TXN-003195,2023-07-31,1,4000,6200,20,CUST-NA,PROD-NA,Expense,-707.24,Other operating expense - Sales
TXN-003202,2023-07-31,1,5000,6200,30,CUST-NA,PROD-NA,Expense,-100.87,Other operating expense - Marketing
TXN-003244,2023-08-01,1,4000,4000,20,CUST-004,PROD-01,Revenue,4761.3,Product revenue - CNC Mounting Frame X200
TXN-003269,2023-08-01,1,4000,4000,20,CUST-030,PROD-02,Revenue,5777.66,Product revenue - Precision Gear Assembly G12
TXN-003409,2023-08-01,1,4000,4000,20,CUST-029,PROD-06,Revenue,2493.23,Product revenue - Spare Parts Kit Premium
TXN-003411,2023-08-01,1,4000,4000,20,CUST-004,PROD-06,Revenue,4543.9,Product revenue - Spare Parts Kit Premium
TXN-003467,2023-08-01,1,1000,5000,10,CUST-NA,PROD-02,Expense,-7361.38,Raw material purchase - Production
TXN-003516,2023-08-01,1,1000,5000,10,CUST-NA,PROD-06,Expense,-2085.86,Raw material purchase - Production
TXN-003537,2023-08-01,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-3382.06,Freight & warehousing - Logistics
TXN-003555,2023-08-01,1,2000,5500,10,CUST-NA,PROD-NA,Expense,-2077.05,Payroll run - Procurement
TXN-003579,2023-08-01,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-3222.55,Marketing campaign spend - Marketing
TXN-003613,2023-08-01,1,7000,6000,40,CUST-NA,PROD-NA,Expense,-1252.96,Consulting services - HR
TXN-003622,2023-08-01,1,6000,6100,40,CUST-NA,PROD-NA,Expense,-12999.69,Monthly depreciation - IT
TXN-003631,2023-08-01,1,2000,6200,10,CUST-NA,PROD-NA,Expense,-327.54,Other operating expense - Procurement
TXN-003658,2023-08-01,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-729.37,Other operating expense - Finance & Administration
TXN-003224,2023-08-02,1,4000,4000,20,CUST-028,PROD-01,Revenue,12166.14,Product revenue - CNC Mounting Frame X200
TXN-003277,2023-08-02,1,4000,4000,20,CUST-029,PROD-02,Revenue,5294.36,Product revenue - Precision Gear Assembly G12
TXN-003297,2023-08-02,1,4000,4000,20,CUST-020,PROD-03,Revenue,4364.87,Product revenue - Automation Controller AC-500
TXN-003333,2023-08-02,1,4000,4000,20,CUST-022,PROD-04,Revenue,2168.65,Product revenue - Robotic Arm Interface RAI-3
TXN-003419,2023-08-02,1,4000,4100,20,CUST-019,PROD-07,Revenue,2821.08,Service revenue - Installation & Commissioning
TXN-003420,2023-08-02,1,4000,4100,20,CUST-013,PROD-07,Revenue,6765.29,Service revenue - Installation & Commissioning
TXN-003451,2023-08-02,1,4000,4200,20,CUST-014,PROD-09,Revenue,32475.09,Other operating revenue - Scrap & Rental Income
TXN-003460,2023-08-02,1,1000,5000,10,CUST-NA,PROD-01,Expense,-5802.91,Raw material purchase - Production
TXN-003462,2023-08-02,1,1000,5000,10,CUST-NA,PROD-01,Expense,-10287.28,Raw material purchase - Production
TXN-003495,2023-08-02,1,1000,5000,10,CUST-NA,PROD-04,Expense,-757.24,Raw material purchase - Production
TXN-003517,2023-08-02,1,1000,5000,10,CUST-NA,PROD-06,Expense,-1268.08,Raw material purchase - Production
TXN-003526,2023-08-02,1,2000,5100,10,CUST-NA,PROD-NA,Expense,-3768.07,External service invoice - Procurement
TXN-003560,2023-08-02,1,3000,5500,10,CUST-NA,PROD-NA,Expense,-10511.92,Payroll run - Logistics
TXN-003617,2023-08-02,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-1289.53,Consulting services - Finance & Administration
TXN-003620,2023-08-02,1,1000,6100,10,CUST-NA,PROD-NA,Expense,-9358.52,Monthly depreciation - Production
TXN-003264,2023-08-03,1,4000,4000,20,CUST-004,PROD-02,Revenue,1924.74,Product revenue - Precision Gear Assembly G12
TXN-003271,2023-08-03,1,4000,4000,20,CUST-012,PROD-02,Revenue,2236.93,Product revenue - Precision Gear Assembly G12
TXN-003299,2023-08-03,1,4000,4000,20,CUST-013,PROD-03,Revenue,1590.93,Product revenue - Automation Controller AC-500
TXN-003340,2023-08-03,1,4000,4000,20,CUST-004,PROD-04,Revenue,1508.91,Product revenue - Robotic Arm Interface RAI-3
TXN-003373,2023-08-03,1,4000,4000,20,CUST-004,PROD-05,Revenue,4311.32,Product revenue - Spare Parts Kit Standard
TXN-003439,2023-08-03,1,4000,4100,20,CUST-028,PROD-08,Revenue,3347.51,Service revenue - Maintenance Contract Service
TXN-003440,2023-08-03,1,4000,4100,20,CUST-010,PROD-08,Revenue,6492.18,Service revenue - Maintenance Contract Service
TXN-003444,2023-08-03,1,4000,4100,20,CUST-016,PROD-08,Revenue,5439.08,Service revenue - Maintenance Contract Service
TXN-003449,2023-08-03,1,4000,4100,20,CUST-028,PROD-08,Revenue,4888.62,Service revenue - Maintenance Contract Service
TXN-003475,2023-08-03,1,1000,5000,10,CUST-NA,PROD-03,Expense,-4769.87,Raw material purchase - Production
TXN-003510,2023-08-03,1,1000,5000,10,CUST-NA,PROD-05,Expense,-862.99,Raw material purchase - Production
TXN-003565,2023-08-03,1,6000,5500,40,CUST-NA,PROD-NA,Expense,-5263.26,Payroll run - IT
TXN-003599,2023-08-03,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-212.24,Travel expenses - Marketing
TXN-003608,2023-08-03,1,6000,6000,40,CUST-NA,PROD-NA,Expense,-1514.02,Consulting services - IT
TXN-003639,2023-08-03,1,4000,6200,20,CUST-NA,PROD-NA,Expense,-435.51,Other operating expense - Sales
TXN-003647,2023-08-03,1,5000,6200,30,CUST-NA,PROD-NA,Expense,-316.07,Other operating expense - Marketing
TXN-003661,2023-08-03,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-647.41,Other operating expense - Finance & Administration
TXN-003227,2023-08-04,1,4000,4000,20,CUST-004,PROD-01,Revenue,3943.04,Product revenue - CNC Mounting Frame X200
TXN-003231,2023-08-04,1,4000,4000,20,CUST-006,PROD-01,Revenue,1308.51,Product revenue - CNC Mounting Frame X200
TXN-003252,2023-08-04,1,4000,4000,20,CUST-021,PROD-01,Revenue,1341.19,Product revenue - CNC Mounting Frame X200
TXN-003355,2023-08-04,1,4000,4000,20,CUST-007,PROD-04,Revenue,1915.05,Product revenue - Robotic Arm Interface RAI-3
TXN-003356,2023-08-04,1,4000,4000,20,CUST-016,PROD-04,Revenue,2284.62,Product revenue - Robotic Arm Interface RAI-3
TXN-003374,2023-08-04,1,4000,4000,20,CUST-013,PROD-05,Revenue,2947.66,Product revenue - Spare Parts Kit Standard
TXN-003379,2023-08-04,1,4000,4000,20,CUST-034,PROD-05,Revenue,1566.87,Product revenue - Spare Parts Kit Standard
TXN-003390,2023-08-04,1,4000,4000,20,CUST-019,PROD-06,Revenue,2337.12,Product revenue - Spare Parts Kit Premium
TXN-003407,2023-08-04,1,4000,4000,20,CUST-015,PROD-06,Revenue,673.46,Product revenue - Spare Parts Kit Premium
TXN-003416,2023-08-04,1,4000,4000,20,CUST-031,PROD-06,Revenue,192.1,Product revenue - Spare Parts Kit Premium
TXN-003421,2023-08-04,1,4000,4100,20,CUST-018,PROD-07,Revenue,10802.19,Service revenue - Installation & Commissioning
TXN-003428,2023-08-04,1,4000,4100,20,CUST-014,PROD-07,Revenue,1841.78,Service revenue - Installation & Commissioning
TXN-003429,2023-08-04,1,4000,4100,20,CUST-023,PROD-07,Revenue,21053.08,Service revenue - Installation & Commissioning
TXN-003437,2023-08-04,1,4000,4100,20,CUST-004,PROD-08,Revenue,713.5,Service revenue - Maintenance Contract Service
TXN-003443,2023-08-04,1,4000,4100,20,CUST-013,PROD-08,Revenue,2315.4,Service revenue - Maintenance Contract Service
TXN-003478,2023-08-04,1,1000,5000,10,CUST-NA,PROD-03,Expense,-2065.65,Raw material purchase - Production
TXN-003499,2023-08-04,1,1000,5000,10,CUST-NA,PROD-05,Expense,-1446.29,Raw material purchase - Production
TXN-003507,2023-08-04,1,1000,5000,10,CUST-NA,PROD-05,Expense,-2131.59,Raw material purchase - Production
TXN-003514,2023-08-04,1,1000,5000,10,CUST-NA,PROD-06,Expense,-1347.72,Raw material purchase - Production
TXN-003540,2023-08-04,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-3168.28,Energy invoice - Production
TXN-003569,2023-08-04,1,7000,5500,40,CUST-NA,PROD-NA,Expense,-4846.93,Payroll run - HR
TXN-003592,2023-08-04,1,4000,5800,20,CUST-NA,PROD-NA,Expense,-878.93,Travel expenses - Sales
TXN-003596,2023-08-04,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-266.85,Travel expenses - Marketing
TXN-003606,2023-08-04,1,8000,5900,40,CUST-NA,PROD-NA,Expense,-8341.66,Insurance premium - Finance & Administration
TXN-003625,2023-08-04,1,1000,6200,10,CUST-NA,PROD-NA,Expense,-400.83,Other operating expense - Production
TXN-003628,2023-08-04,1,2000,6200,10,CUST-NA,PROD-NA,Expense,-482.25,Other operating expense - Procurement
TXN-003220,2023-08-07,1,4000,4000,20,CUST-013,PROD-01,Revenue,586.47,Product revenue - CNC Mounting Frame X200
TXN-003246,2023-08-07,1,4000,4000,20,CUST-023,PROD-01,Revenue,18938.88,Product revenue - CNC Mounting Frame X200
TXN-003249,2023-08-07,1,4000,4000,20,CUST-013,PROD-01,Revenue,8106.99,Product revenue - CNC Mounting Frame X200
TXN-003275,2023-08-07,1,4000,4000,20,CUST-004,PROD-02,Revenue,18431.87,Product revenue - Precision Gear Assembly G12
TXN-003294,2023-08-07,1,4000,4000,20,CUST-009,PROD-03,Revenue,2961.8,Product revenue - Automation Controller AC-500
TXN-003295,2023-08-07,1,4000,4000,20,CUST-003,PROD-03,Revenue,2242.69,Product revenue - Automation Controller AC-500
TXN-003302,2023-08-07,1,4000,4000,20,CUST-003,PROD-03,Revenue,1147.25,Product revenue - Automation Controller AC-500
TXN-003306,2023-08-07,1,4000,4000,20,CUST-026,PROD-03,Revenue,4946.77,Product revenue - Automation Controller AC-500
TXN-003329,2023-08-07,1,4000,4000,20,CUST-005,PROD-04,Revenue,2676.4,Product revenue - Robotic Arm Interface RAI-3
TXN-003334,2023-08-07,1,4000,4000,20,CUST-013,PROD-04,Revenue,603.45,Product revenue - Robotic Arm Interface RAI-3
TXN-003336,2023-08-07,1,4000,4000,20,CUST-004,PROD-04,Revenue,2214.88,Product revenue - Robotic Arm Interface RAI-3
TXN-003342,2023-08-07,1,4000,4000,20,CUST-028,PROD-04,Revenue,921.68,Product revenue - Robotic Arm Interface RAI-3
TXN-003368,2023-08-07,1,4000,4000,20,CUST-004,PROD-05,Revenue,1676.42,Product revenue - Spare Parts Kit Standard
TXN-003386,2023-08-07,1,4000,4000,20,CUST-005,PROD-05,Revenue,2247.79,Product revenue - Spare Parts Kit Standard
TXN-003425,2023-08-07,1,4000,4100,20,CUST-012,PROD-07,Revenue,16840.96,Service revenue - Installation & Commissioning
TXN-003459,2023-08-07,1,1000,5000,10,CUST-NA,PROD-01,Expense,-13389.91,Raw material purchase - Production
TXN-003471,2023-08-07,1,1000,5000,10,CUST-NA,PROD-02,Expense,-18405.45,Raw material purchase - Production
TXN-003512,2023-08-07,1,1000,5000,10,CUST-NA,PROD-06,Expense,-1462.7,Raw material purchase - Production
TXN-003542,2023-08-07,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-2189.55,Energy invoice - Production
TXN-003566,2023-08-07,1,6000,5500,40,CUST-NA,PROD-NA,Expense,-23393.31,Payroll run - IT
TXN-003576,2023-08-07,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-3100.31,Software / cloud subscription - IT
TXN-003615,2023-08-07,1,7000,6000,40,CUST-NA,PROD-NA,Expense,-818.96,Consulting services - HR
TXN-003618,2023-08-07,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-946.49,Consulting services - Finance & Administration
TXN-003221,2023-08-08,1,4000,4000,20,CUST-013,PROD-01,Revenue,3864.09,Product revenue - CNC Mounting Frame X200
TXN-003235,2023-08-08,1,4000,4000,20,CUST-026,PROD-01,Revenue,2876.4,Product revenue - CNC Mounting Frame X200
TXN-003265,2023-08-08,1,4000,4000,20,CUST-016,PROD-02,Revenue,12209.32,Product revenue - Precision Gear Assembly G12
TXN-003287,2023-08-08,1,4000,4000,20,CUST-026,PROD-03,Revenue,2888.89,Product revenue - Automation Controller AC-500
TXN-003301,2023-08-08,1,4000,4000,20,CUST-025,PROD-03,Revenue,4982.58,Product revenue - Automation Controller AC-500
TXN-003307,2023-08-08,1,4000,4000,20,CUST-015,PROD-03,Revenue,3224.63,Product revenue - Automation Controller AC-500
TXN-003311,2023-08-08,1,4000,4000,20,CUST-032,PROD-03,Revenue,1810.78,Product revenue - Automation Controller AC-500
TXN-003322,2023-08-08,1,4000,4000,20,CUST-013,PROD-04,Revenue,1488.68,Product revenue - Robotic Arm Interface RAI-3
TXN-003324,2023-08-08,1,4000,4000,20,CUST-015,PROD-04,Revenue,705.72,Product revenue - Robotic Arm Interface RAI-3
TXN-003330,2023-08-08,1,4000,4000,20,CUST-011,PROD-04,Revenue,314.53,Product revenue - Robotic Arm Interface RAI-3
TXN-003350,2023-08-08,1,4000,4000,20,CUST-015,PROD-04,Revenue,1749.07,Product revenue - Robotic Arm Interface RAI-3
TXN-003361,2023-08-08,1,4000,4000,20,CUST-021,PROD-05,Revenue,2601.13,Product revenue - Spare Parts Kit Standard
TXN-003392,2023-08-08,1,4000,4000,20,CUST-013,PROD-06,Revenue,299.29,Product revenue - Spare Parts Kit Premium
TXN-003399,2023-08-08,1,4000,4000,20,CUST-013,PROD-06,Revenue,2194.68,Product revenue - Spare Parts Kit Premium
TXN-003474,2023-08-08,1,1000,5000,10,CUST-NA,PROD-03,Expense,-4012.03,Raw material purchase - Production
TXN-003484,2023-08-08,1,1000,5000,10,CUST-NA,PROD-04,Expense,-901.46,Raw material purchase - Production
TXN-003511,2023-08-08,1,1000,5000,10,CUST-NA,PROD-05,Expense,-3770.69,Raw material purchase - Production
TXN-003574,2023-08-08,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-3490.83,Software / cloud subscription - IT
TXN-003586,2023-08-08,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-3736.4,Marketing campaign spend - Marketing
TXN-003601,2023-08-08,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-892.85,Travel expenses - HR
TXN-003634,2023-08-08,1,3000,6200,10,CUST-NA,PROD-NA,Expense,-205.5,Other operating expense - Logistics
TXN-003635,2023-08-08,1,3000,6200,10,CUST-NA,PROD-NA,Expense,-186.99,Other operating expense - Logistics
TXN-003218,2023-08-09,1,4000,4000,20,CUST-010,PROD-01,Revenue,6943.35,Product revenue - CNC Mounting Frame X200
TXN-003233,2023-08-09,1,4000,4000,20,CUST-013,PROD-01,Revenue,3305.28,Product revenue - CNC Mounting Frame X200
TXN-003247,2023-08-09,1,4000,4000,20,CUST-013,PROD-01,Revenue,1930.53,Product revenue - CNC Mounting Frame X200
TXN-003261,2023-08-09,1,4000,4000,20,CUST-013,PROD-02,Revenue,2674.33,Product revenue - Precision Gear Assembly G12
TXN-003284,2023-08-09,1,4000,4000,20,CUST-013,PROD-02,Revenue,7121.62,Product revenue - Precision Gear Assembly G12
TXN-003338,2023-08-09,1,4000,4000,20,CUST-004,PROD-04,Revenue,1886.03,Product revenue - Robotic Arm Interface RAI-3
TXN-003339,2023-08-09,1,4000,4000,20,CUST-013,PROD-04,Revenue,1813.03,Product revenue - Robotic Arm Interface RAI-3
TXN-003363,2023-08-09,1,4000,4000,20,CUST-013,PROD-05,Revenue,3547.17,Product revenue - Spare Parts Kit Standard
TXN-003364,2023-08-09,1,4000,4000,20,CUST-003,PROD-05,Revenue,1316.17,Product revenue - Spare Parts Kit Standard
TXN-003405,2023-08-09,1,4000,4000,20,CUST-013,PROD-06,Revenue,995.12,Product revenue - Spare Parts Kit Premium
TXN-003427,2023-08-09,1,4000,4100,20,CUST-007,PROD-07,Revenue,13906.55,Service revenue - Installation & Commissioning
TXN-003432,2023-08-09,1,4000,4100,20,CUST-030,PROD-08,Revenue,2134.47,Service revenue - Maintenance Contract Service
TXN-003433,2023-08-09,1,4000,4100,20,CUST-004,PROD-08,Revenue,3458.05,Service revenue - Maintenance Contract Service
TXN-003438,2023-08-09,1,4000,4100,20,CUST-004,PROD-08,Revenue,1407.43,Service revenue - Maintenance Contract Service
TXN-003441,2023-08-09,1,4000,4100,20,CUST-027,PROD-08,Revenue,5786.13,Service revenue - Maintenance Contract Service
TXN-003551,2023-08-09,1,8000,5400,40,CUST-NA,PROD-NA,Expense,-15120.25,Facility rent - Finance & Administration
TXN-003563,2023-08-09,1,5000,5500,30,CUST-NA,PROD-NA,Expense,-10203.21,Payroll run - Marketing
TXN-003577,2023-08-09,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-4493.32,Software / cloud subscription - IT
TXN-003604,2023-08-09,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-449.04,Travel expenses - HR
TXN-003619,2023-08-09,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-1113.87,Consulting services - Finance & Administration
TXN-003652,2023-08-09,1,7000,6200,40,CUST-NA,PROD-NA,Expense,-147.28,Other operating expense - HR
TXN-003656,2023-08-09,1,7000,6200,40,CUST-NA,PROD-NA,Expense,-235.33,Other operating expense - HR
TXN-003229,2023-08-10,1,4000,4000,20,CUST-015,PROD-01,Revenue,2170.16,Product revenue - CNC Mounting Frame X200
TXN-003230,2023-08-10,1,4000,4000,20,CUST-015,PROD-01,Revenue,7377.09,Product revenue - CNC Mounting Frame X200
TXN-003239,2023-08-10,1,4000,4000,20,CUST-014,PROD-01,Revenue,7030.94,Product revenue - CNC Mounting Frame X200
TXN-003253,2023-08-10,1,4000,4000,20,CUST-028,PROD-01,Revenue,5347.53,Product revenue - CNC Mounting Frame X200
TXN-003279,2023-08-10,1,4000,4000,20,CUST-015,PROD-02,Revenue,17582.22,Product revenue - Precision Gear Assembly G12
TXN-003292,2023-08-10,1,4000,4000,20,CUST-025,PROD-03,Revenue,2109.4,Product revenue - Automation Controller AC-500
TXN-003300,2023-08-10,1,4000,4000,20,CUST-013,PROD-03,Revenue,2892.69,Product revenue - Automation Controller AC-500
TXN-003309,2023-08-10,1,4000,4000,20,CUST-013,PROD-03,Revenue,1300.76,Product revenue - Automation Controller AC-500
TXN-003401,2023-08-10,1,4000,4000,20,CUST-021,PROD-06,Revenue,1112.42,Product revenue - Spare Parts Kit Premium
TXN-003412,2023-08-10,1,4000,4000,20,CUST-028,PROD-06,Revenue,1194.5,Product revenue - Spare Parts Kit Premium
TXN-003414,2023-08-10,1,4000,4000,20,CUST-020,PROD-06,Revenue,1079.27,Product revenue - Spare Parts Kit Premium
TXN-003418,2023-08-10,1,4000,4100,20,CUST-030,PROD-07,Revenue,9617.63,Service revenue - Installation & Commissioning
TXN-003457,2023-08-10,1,1000,5000,10,CUST-NA,PROD-01,Expense,-11948.99,Raw material purchase - Production
TXN-003479,2023-08-10,1,1000,5000,10,CUST-NA,PROD-03,Expense,-1415.44,Raw material purchase - Production
TXN-003508,2023-08-10,1,1000,5000,10,CUST-NA,PROD-05,Expense,-1394.9,Raw material purchase - Production
TXN-003513,2023-08-10,1,1000,5000,10,CUST-NA,PROD-06,Expense,-3802.83,Raw material purchase - Production
TXN-003520,2023-08-10,1,1000,5000,10,CUST-NA,PROD-06,Expense,-1446.43,Raw material purchase - Production
TXN-003541,2023-08-10,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-1093.22,Energy invoice - Production
TXN-003559,2023-08-10,1,3000,5500,10,CUST-NA,PROD-NA,Expense,-11370.62,Payroll run - Logistics
TXN-003568,2023-08-10,1,7000,5500,40,CUST-NA,PROD-NA,Expense,-9469.25,Payroll run - HR
TXN-003583,2023-08-10,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-638.13,Marketing campaign spend - Marketing
TXN-003591,2023-08-10,1,4000,5800,20,CUST-NA,PROD-NA,Expense,-1557.9,Travel expenses - Sales
TXN-003594,2023-08-10,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-295.17,Travel expenses - Marketing
TXN-003603,2023-08-10,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-995.12,Travel expenses - HR
TXN-003645,2023-08-10,1,5000,6200,30,CUST-NA,PROD-NA,Expense,-186.06,Other operating expense - Marketing
TXN-003657,2023-08-10,1,7000,6200,40,CUST-NA,PROD-NA,Expense,-129.87,Other operating expense - HR
TXN-003254,2023-08-11,1,4000,4000,20,CUST-013,PROD-01,Revenue,1289.3,Product revenue - CNC Mounting Frame X200
TXN-003260,2023-08-11,1,4000,4000,20,CUST-004,PROD-02,Revenue,21452.94,Product revenue - Precision Gear Assembly G12
TXN-003274,2023-08-11,1,4000,4000,20,CUST-013,PROD-02,Revenue,15613.14,Product revenue - Precision Gear Assembly G12
TXN-003296,2023-08-11,1,4000,4000,20,CUST-015,PROD-03,Revenue,3698.15,Product revenue - Automation Controller AC-500
TXN-003303,2023-08-11,1,4000,4000,20,CUST-004,PROD-03,Revenue,2410.75,Product revenue - Automation Controller AC-500
TXN-003314,2023-08-11,1,4000,4000,20,CUST-002,PROD-03,Revenue,1688.44,Product revenue - Automation Controller AC-500
TXN-003354,2023-08-11,1,4000,4000,20,CUST-013,PROD-04,Revenue,1037.83,Product revenue - Robotic Arm Interface RAI-3
TXN-003357,2023-08-11,1,4000,4000,20,CUST-023,PROD-04,Revenue,2386.84,Product revenue - Robotic Arm Interface RAI-3
TXN-003366,2023-08-11,1,4000,4000,20,CUST-013,PROD-05,Revenue,1777.06,Product revenue - Spare Parts Kit Standard
TXN-003369,2023-08-11,1,4000,4000,20,CUST-016,PROD-05,Revenue,1249.94,Product revenue - Spare Parts Kit Standard
TXN-003371,2023-08-11,1,4000,4000,20,CUST-013,PROD-05,Revenue,2745.27,Product revenue - Spare Parts Kit Standard
TXN-003415,2023-08-11,1,4000,4000,20,CUST-011,PROD-06,Revenue,333.76,Product revenue - Spare Parts Kit Premium
TXN-003430,2023-08-11,1,4000,4100,20,CUST-030,PROD-07,Revenue,9272.41,Service revenue - Installation & Commissioning
TXN-003435,2023-08-11,1,4000,4100,20,CUST-025,PROD-08,Revenue,4297.26,Service revenue - Maintenance Contract Service
TXN-003454,2023-08-11,1,1000,5000,10,CUST-NA,PROD-01,Expense,-7446.36,Raw material purchase - Production
TXN-003455,2023-08-11,1,1000,5000,10,CUST-NA,PROD-01,Expense,-16459.42,Raw material purchase - Production
TXN-003463,2023-08-11,1,1000,5000,10,CUST-NA,PROD-02,Expense,-29654.61,Raw material purchase - Production
TXN-003488,2023-08-11,1,1000,5000,10,CUST-NA,PROD-04,Expense,-3605.19,Raw material purchase - Production
TXN-003529,2023-08-11,1,2000,5100,10,CUST-NA,PROD-NA,Expense,-2369.17,External service invoice - Procurement
TXN-003561,2023-08-11,1,4000,5500,20,CUST-NA,PROD-NA,Expense,-20421.5,Payroll run - Sales
TXN-003623,2023-08-11,1,1000,6200,10,CUST-NA,PROD-NA,Expense,-1099.87,Other operating expense - Production
TXN-003626,2023-08-11,1,1000,6200,10,CUST-NA,PROD-NA,Expense,-513.93,Other operating expense - Production
TXN-003280,2023-08-14,1,4000,4000,20,CUST-022,PROD-02,Revenue,1855.52,Product revenue - Precision Gear Assembly G12
TXN-003283,2023-08-14,1,4000,4000,20,CUST-013,PROD-02,Revenue,23353.36,Product revenue - Precision Gear Assembly G12
TXN-003286,2023-08-14,1,4000,4000,20,CUST-017,PROD-02,Revenue,4255.79,Product revenue - Precision Gear Assembly G12
TXN-003312,2023-08-14,1,4000,4000,20,CUST-004,PROD-03,Revenue,1400.86,Product revenue - Automation Controller AC-500
TXN-003335,2023-08-14,1,4000,4000,20,CUST-030,PROD-04,Revenue,1233.32,Product revenue - Robotic Arm Interface RAI-3
